;meshterms;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
700;cardiac output;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
701;genetic markers;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
702;resuscitation orders;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
703;russia;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
704;urban population;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
705;united arab emirates;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
706;records;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
707;sepsis;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
708;quebec;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
709;metaphysics;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
710;physician executives;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
711;respiration;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
712;phenylurea compounds;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
713;organizations;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
714;elective surgical procedures;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
715;drug prescriptions;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
716;drug costs;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
717;influenza vaccines;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
718;supine position;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
719;cardiopulmonary bypass;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
720;electromyography;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
721;electrocardiography;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
722;fellowships and scholarships;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
723;amisulpride;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
724;atrial fibrillation;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
725;depersonalization;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
726;feedback;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
727;joint commission on accreditation of healthcare organizations;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
728;visual perception;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
729;concept formation;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
730;smoking prevention;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
731;metaphor;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
732;biotechnology;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
733;marketing;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
734;prone position;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
735;rural population;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
736;baltimore;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
737;serbia;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
738;spin labels;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
739;interinstitutional relations;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
740;artifacts;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
741;sorafenib;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
742;glasgow coma scale;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
743;american medical association;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
744;marital status;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.005494505494505495;0.0;0.0017375151978947143;0.0005494505494505495;0.005494505494505495
745;taiwan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
746;patient reported outcome measures;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
747;proxy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
748;live birth;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.00641025641025641;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
749;government programs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
750;academies and institutes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
751;early detection of cancer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
752;autopsy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
753;early diagnosis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
754;cardiology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
755;depression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
756;tissue survival;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
757;cognition disorders;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
758;mutation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
759;insulin resistance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
760;biology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
761;neurology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
762;cell survival;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
763;tertiary care centers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
764;birth rate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
765;immunization schedule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
766;cold temperature;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
767;self efficacy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
768;erythrocyte transfusion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
769;asian americans;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
770;hospitals;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
771;aging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
772;imagination;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
773;abatacept;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
774;gadolinium dtpa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
775;goals;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
776;sexual behavior;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
777;ceremonial behavior;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
778;glucose tolerance test;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
779;africa south of the sahara;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
780;vatican city;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.005376344086021506;0.0;0.0017001492796604191;0.0005376344086021505;0.005376344086021506
781;social work;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
782;decompressive craniectomy;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
783;international normalized ratio;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
784;specimen handling;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
785;accreditation;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
786;placebo effect;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
787;awards and prizes;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
788;embryo disposition;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
789;blood donors;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
790;blastocyst;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
791;body composition;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
792;red cross;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
793;oregon;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
794;bangladesh;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
795;cell transplantation;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
796;time;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
797;psychological tests;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
798;personality;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
799;medical history taking;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
800;adolescent development;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
801;karnofsky performance status;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
802;faculty;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
803;methamphetamine;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
804;lawyers;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
805;metabolic diseases;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
806;liver function tests;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
807;desflurane;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
808;neuroimaging;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
809;accidental falls;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
810;automobile driving;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
811;mental disorders;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
812;adoption;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
813;bolivia;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
814;self report;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
815;euthanasia;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
816;human experimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
817;transplantation tolerance;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
818;virtues;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
819;biocompatible materials;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
820;alleles;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.00641025641025641;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
821;islets of langerhans transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.00641025641025641;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
822;datasets as topic;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
823;intelligence tests;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
824;immune system;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
825;patient comfort;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
826;disease outbreaks;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
827;dental occlusion;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
828;sensation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
829;nerve regeneration;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
830;cord blood stem cell transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
831;diseases in twins;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
832;dogs;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
833;science;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
834;longevity;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
835;directive counseling;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
836;hematopoietic stem cell transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
837;medical device legislation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
838;emergency medical services;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
839;publication bias;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
