;journal;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
368;journal of perinatology : official journal of the california perinatal association;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
369;arab journal of nephrology and transplantation;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
370;albany law review;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
371;brain : a journal of neurology;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
372;radiologic technology;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
373;therapeutische umschau. revue therapeutique;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
374;nigerian journal of surgery : official publication of the nigerian surgical research society;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
375;jornal de pediatria;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
376;medicine and law;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
377;health (london, england : 1997);0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
378;ageing research reviews;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
379;iranian journal of kidney diseases;0.0;0.0;0.005319148936170213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005319148936170213;0.0;0.0016820625851959464;0.0005319148936170213;0.005319148936170213
380;acta historica leopoldina;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
381;congenital heart disease;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
382;biology of blood and marrow transplantation : journal of the american society for blood and marrow transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
383;academic medicine : journal of the association of american medical colleges;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
384;the canadian journal of cardiology;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
385;british dental journal;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
386;resuscitation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
387;the british journal of surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
388;progres en urologie : journal de l'association francaise d'urologie et de la societe francaise d'urologie;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
389;khirurgiia;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
390;hla;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
391;the turkish journal of gastroenterology : the official journal of turkish society of gastroenterology;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
392;neurologia medico-chirurgica;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
393;the british journal of dermatology;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
394;bulletin du cancer;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
395;british medical bulletin;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
396;indian journal of nephrology;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
397;oral diseases;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
398;journal of autoimmunity;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
399;deutsches arzteblatt international;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
400;pediatric critical care medicine : a journal of the society of critical care medicine and the world federation of pediatric intensive and critical care societies;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
401;the nursing journal of india;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
402;professional case management;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
403;medical humanities;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
404;georgian medical news;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
405;irb;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
406;the american journal of case reports;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
407;journal of hepato-biliary-pancreatic sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
408;hu li za zhi the journal of nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
409;magnetic resonance imaging;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
410;internet interventions;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
411;facial plastic surgery clinics of north america;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
412;international journal of colorectal disease;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
413;bmc rheumatology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
414;laboratory animals;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
415;gynecologie, obstetrique, fertilite & senologie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
416;texas heart institute journal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
417;anales de pediatria (barcelona, spain : 2003);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
418;journal of palliative medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
419;digestive diseases and sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
420;clinical rheumatology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
421;archives of disease in childhood;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
422;the lancet. oncology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
423;open access macedonian journal of medical sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
424;translational pediatrics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
425;turkish journal of medical sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
426;plastic and reconstructive surgery. global open;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
427;the patient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
428;the journal of bone and joint surgery. american volume;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
429;bmj case reports;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
430;zhonghua yi xue za zhi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
431;emerging topics in life sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
432;clinics and research in hepatology and gastroenterology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
433;neural regeneration research;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
434;jmir research protocols;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
435;journal of cardiothoracic surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
436;health expectations : an international journal of public participation in health  care and health policy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
437;world journal of emergency surgery : wjes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
438;ethics & human research;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
439;revue des maladies respiratoires;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
440;journal of clinical nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
441;southern medical journal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
442;saudi journal of gastroenterology : official journal of the saudi gastroenterology association;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
443;irish journal of medical science;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
444;ear, nose, & throat journal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
445;policy, politics & nursing practice;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
446;european journal of haematology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
447;ulusal travma ve acil cerrahi dergisi = turkish journal of trauma & emergency surgery : tjtes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
448;journal of neonatal-perinatal medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
449;revue medicale de liege;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
450;israel journal of health policy research;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
451;a&a practice;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
452;immunity & ageing : i & a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
453;journal of tissue engineering and regenerative medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
454;research integrity and peer review;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
455;jama network open;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
456;health communication;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
457;the journal of hand surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
458;nature reviews. urology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
459;human genetics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
460;journal of patient experience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
461;journal of clinical medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
462;journal of law and the biosciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
463;clinical nutrition espen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
464;journal of public health (oxford, england);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
465;european urology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
466;cardiovascular drugs and therapy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
467;anaesthesiology intensive therapy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
468;journal of clinical epidemiology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
469;toxicology reports;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
470;research involvement and engagement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
471;surgical innovation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
472;international braz j urol : official journal of the brazilian society of urology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
473;the pan african medical journal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
474;revista latino-americana de enfermagem;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
475;journal of robotic surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
476;indian heart journal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
477;aorn journal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
478;seminars in cardiothoracic and vascular anesthesia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
479;cellular and molecular biology (noisy-le-grand, france);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
480;expert review of respiratory medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
481;jama surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
482;journal of pharmaceutical health care and sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
483;klinische padiatrie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
484;archivos de bronconeumologia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
485;epidemiologia e prevenzione;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
486;expert opinion on drug discovery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
487;the international journal of cardiovascular imaging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
488;aids care;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
489;psychotherapie, psychosomatik, medizinische psychologie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
490;embo reports;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
491;respiratory care;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
492;cadernos de saude publica;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
493;revue scientifique et technique (international office of epizootics);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
494;journal of biological engineering;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
495;animals : an open access journal from mdpi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.0;0.0;0.0;0.0;0.0
496;journal of b.u.on. : official journal of the balkan union of oncology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.0;0.0;0.0;0.0;0.0
497;american journal of obstetrics and gynecology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.0;0.0;0.0;0.0;0.0
498;journal of empirical research on human research ethics : jerhre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.0;0.0;0.0;0.0;0.0
499;the journal of thoracic and cardiovascular surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.0;0.0;0.0;0.0;0.0
500;journal of the american society of nephrology : jasn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01282051282051282;0.0;0.0;0.0;0.0;0.0
