;keywords;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
799;care ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
800;adecuacion del esfuerzo terapeutico;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
801;techniques;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
802;transcultural bioethics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
803;gender gap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
804;legal issues;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
805;ars moriendi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
806;attitudes toward organ donation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
807;healthcare utilization;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
808;kindness;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
809;hippocrates;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
810;professional diligence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
811;confucianism;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
812;adequate therapeutic effort;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
813;theology of death;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
814;asklepieions;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
815;ethics and welfare;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
816;euthanasia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.01282051282051282;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
817;cuidados intensivos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
818;children;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.01282051282051282;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
819;neural regeneration;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
820;nerve regeneration;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
821;iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
822;etica;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
823;trasplante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
824;trauma;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
825;asia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
826;ninos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
827;donacion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
828;stem cell therapy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
829;chronic kidney disease;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.01282051282051282;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
830;physicians;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
831;limitacion del esfuerzo terapeutico;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
832;3rs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
833;anaesthesia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
834;limitacion de tratamientos de soporte vital;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
835;history;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
836;health care rationing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
837;limitation of therapeutic effort;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
838;presumption of consent for transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
839;immunosenescence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
840;greffe de visage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
841;facialtransplant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
842;older kidney transplant recipients;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
843;pediatric kidney transplant recipients;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
844;japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
845;person;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
846;ningen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
847;care;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
848;allotransplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
849;discourse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
850;ethical problems;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
851;loi de bioethique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
852;societal entrenchment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
853;surrogacy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
854;de novo donor specific antibodies;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
855;soin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
856;scoping review;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
857;awareness;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
858;hepatitis b;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
859;treatment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
860;caregiver burden;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
861;hand transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
862;nursing roles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
863;terminal care;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
864;saudi arabia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
865;substance use;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
866;diagnosis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
867;savior sibling;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
868;specialist nurses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
869;human embodiment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
870;human person;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
871;sharing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
872;consentement presume;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
873;metaphysics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
874;necropsy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
875;vascular endothelial growth factor receptor 2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
876;platelet adhesion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
877;subarachnoid hemorrhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
878;vascular endothelial growth factor a;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
879;coronary artery bypass grafting;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
880;social support;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
881;vein graft failure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
882;gout;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
883;bioethics law;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
884;healthcare legislation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
885;alternatives;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
886;rheumatoid arthritis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
887;muerte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
888;kidney sale;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
889;divine consent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
890;necropsia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
891;endothelial damage inhibitor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
892;collagen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
893;myocardial infarction;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
894;ehealth;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
895;inequities;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
896;tissue donors;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
897;hematopoietic stem cells;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
898;fanconi anemia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
899;neonatal donation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
900;pediatric patients;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
901;physical activity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
902;patency;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
903;research integrity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
904;publishing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
905;brain injuries;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
906;extent of intensive care treatment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
907;adult intensive care;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
908;saphenous vein graft;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
909;medical art;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
910;innovation in surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
911;longitudinal strain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
912;alcoholic hepatitis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
913;donor risk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
914;alcoholic abstinence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
915;organ transplant policy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
916;policy development;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
917;islamic bioethics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
918;islamic law;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
919;religiosity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
920;kidney diseases;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
921;qualitative analysis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
922;alcoholic cirrhosis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
923;adam smith;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
924;alcoholic liver disease;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
925;structural injustice;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
926;alcoholic recurrence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
927;relapse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
928;selection criteria;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
929;nephrotoxicity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
930;declaration of istanbul;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
931;stewardship role of the state;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
932;preemptive kidney transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
933;economic analysis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
934;cirrhosis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
935;critical;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
936;intensive;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
