;lemmas;df_2021;df_2022;total;min;std;mean;max
1680;aggregation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1681;permit;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1682;huangqi;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1683;warrant;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1684;2693;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1685;rk;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1686;https://console.cloud.google.com/bigquery?project=pmdb-bq&d=pmdb;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1687;integrity;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1688;19670;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1689;august;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1690;attract;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1691;considerable;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1692;attention;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1693;outstanding;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1694;multifaceted;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1695;tsv;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1696;immunohistochemistry;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1697;45;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1698;economic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1699;0;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1700;/=;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1701;heavy;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1702;5520;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1703;membrane;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1704;google;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1705;multistep;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1706;332;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1707;interestingly;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1708;lymphoma;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1709;safe;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1710;proteomic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1711;rna;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1712;seq;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1713;anticancer;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1714;therapeutics;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1715;innovative;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1716;inception;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1717;logic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1718;bring;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1719;sitosterol;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1720;sabio;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1721;straightforward;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1722;manner;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1723;table;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1724;80;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1725;parp8;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1726;regulator;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1727;toolbox;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1728;ineligible;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1729;assumption;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1730;unstructured;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1731;preserve;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1732;define;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1733;applicant;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1734;allocation;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1735;satisfy;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1736;accurate;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1737;practitioner;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1738;email;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1739;proof;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1740;consult;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1741;translation;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1742;formula;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1743;progression;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1744;nk;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1745;month;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1746;medication;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1747;uncover;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1748;pparg;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1749;t;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1750;ecm_receptor_interaction;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1751;save;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1752;browse;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1753;topical;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1754;barrier;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1755;deal;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1756;bridge;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1757;xiao;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1758;feng;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1759;san;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1760;script;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1761;integrative;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1762;cox;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1763;deficiency;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1764;accurately;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1765;itch;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1766;univariate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1767;nomenclature;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1768;demand;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1769;steroid;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1770;dependency;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1771;antihistamine;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1772;consume;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1773;pediatric;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1774;tightly;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1775;qualitative;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1776;ultimately;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1777;sleep;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1778;rapidly;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1779;elucidate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1780;respective;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1781;grow;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1782;cd4;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1783;accommodate;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1784;import;0.024390243902439025;0.3;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1785;assignment;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1786;independently;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1787;predict;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1788;index;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1789;note;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1790;average;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1791;rest;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1792;dimensional;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1793;continuous;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1794;interval;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1795;vitamin;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1796;alternative;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1797;prevention;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1798;documentation;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1799;stigmasterin;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1800;akt;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1801;extensive;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1802;day;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1803;kushenol;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1804;serum;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1805;keyword;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1806;localization;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1807;landscape;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1808;beneficial;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1809;marker;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1810;mainly;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1811;beta;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1812;corpus;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1813;resolution;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1814;mix;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1815;retinoid;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1816;overexpress;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1817;n;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1818;occurrence;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1819;medicinal;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1820;herb;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1821;equipment;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1822;ready;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1823;excel;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1824;maintain;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1825;property;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1826;provider;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1827;baizhu;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1828;retrieve;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1829;environmental;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1830;acid;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1831;analytic;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1832;b;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1833;enrichment;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1834;accord;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1835;render;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1836;carbonic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1837;throughput;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1838;anhydrase;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1839;peroxisome;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1840;mediate;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1841;specificity;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1842;proliferator;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1843;commonly;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1844;transfer;0.024390243902439025;0.1;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1845;putative;0.024390243902439025;0.2;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1846;copasi;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1847;feasible;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1848;inhale;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1849;intensity;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1850;inconsistently;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1851;exhibit;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1852;iran;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1853;plausibility;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1854;tailor;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1855;18,744;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1856;mayor;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1857;megavoltage;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1858;13,531;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1859;molecule;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1860;distinguish;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1861;ability;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1862;irradiate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1863;ethic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1864;publicly;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1865;checkable;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1866;pair;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1867;reliability;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1868;irradiation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1869;dominate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1870;sensitive;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1871;encyclopedia;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1872;specialize;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1873;bind;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1874;overview;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1875;reimbursement;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1876;tca;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1877;qualification;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1878;subcutaneous;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1879;education;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1880;safely;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1881;profile;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1882;optimal;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1883;antioxidant;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1884;involvement;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1885;double;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1886;lysosome;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1887;upregulated;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1888;protectively;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1889;cardiovascular;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1890;finish;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1891;alignment;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1892;amount;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1893;200;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1894;fully;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1895;quantum;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1896;pmcs;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1897;exclusion;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1898;explorer;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1899;fluorescence;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1900;in-;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1901;optical;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1902;window;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1903;proflavin;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1904;proflavine;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1905;superficial;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1906;carefully;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1907;subset;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1908;categorize;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1909;scenario;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1910;regulation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1911;ongoing;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1912;proliferation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1913;illicit;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1914;consistently;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1915;hard;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1916;uncertainty;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1917;multiscale;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1918;harness;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1919;fragile;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1920;kyoto;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1921;pave;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1922;water;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1923;salient;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1924;importance;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
