;p_id;pid_type;year;journal;publisher;title;book_title;abstract;oabstract;authors;editors;language;meshterms;keywords;coi;grant;doi
1693;31949542;Article;2019;Open access Macedonian journal of medical sciences;;Philosophy and Hippocratic Ethic in Ancient Greek Society: Evolution of Hospital  - Sanctuaries.;;The aim of this paper is to offer a new perspective of the Hippocratic thought and how it influenced the evolution of the medical art till now, highlighting the ethical aspects and hospital born from ancient temples and sanctuary. Ethics is defined as a set of values, principles, and rules that regulate human behavior and relate to how human actions can significantly affect not only their own lives but also the lives of others. The essence of a culture can be perceived by the philosophy and the means by which is placed against the illness and its treatment. In this sense, the medical anthropology of every age is an indicator of its culture and help us understand its basic dimensions such as life and death.;;Bottalico L, Charitos IA, Kolveris N, D'Agostino D, Topi S, Ballini A, Santacroce L;;eng;;['Asklepieions', 'Ethics', 'Hippocrates', 'Hospital-sanctuaries', 'Medical art', 'Professional diligence'];;;10.3889/oamjms.2019.474
1694;31874899;Article;2019;BMJ open;;Exploring the experiences and perspectives of substitute decision-makers involved in decisions about deceased organ donation: a qualitative study protocol.;;"INTRODUCTION: In Canada, deceased organ donation provides over 80% of transplanted organs. At the time of death, families, friends or others assume responsibility as substitute decision-makers (SDMs) to consent to organ donation. Despite their central role in this process, little is known about what barriers,  enablers and beliefs influence decision-making among SDMs. This study aims to explore the experiences and perspectives of SDMs involved in making decisions around the withdrawal of life-sustaining therapies, end-of-life care and deceased organ donation. METHODS AND ANALYSIS: SDMs of 60 patients admitted to intensive care units will be enrolled for this study. Ten hospitals across five provinces in Canada in a prospective multicentre qualitative cohort study. We will conduct  semistructured telephone interviews in English or French with SDMs between 6 and  8 weeks after the patient's death. Our sampling frame will stratify SDMs into three groups: SDMs who were not approached for organ donation; SDMs who were approached and consented to donate and SDMs who were approached but did not consent to donate. We will use two complementary theoretical frameworks-the Common-Sense Self-Regulation Model and the Theoretical Domains Framework- to inform our interview guide. Interview data will be analysed using deductive directed content analysis and inductive thematic analysis. ETHICS AND DISSEMINATION: This study has been approved by the Centre Hospitalier de l'Universite de Montreal Research Ethics Board. The findings from this study will help identify key factors affecting substitute decision-making in deceased organ  donation, reasons for non-consent and barriers to achieve congruency between SDM  and patient wishes. Ultimately, these data will contribute to the development and evaluation of tools and training for healthcare providers to support SDMs in making decisions about organ donation. TRIAL REGISTRATION NUMBER: NCT03850847.";;Crawshaw J, Presseau J, van Allen Z, Pinheiro Carvalho L, Jordison K, English S, Fergusson DA, Lauzier F, Turgeon AF, Sarti AJ, Martin C, D'Aragon F, Li AH, Knoll G, Ball I, Brehaut J, Burns KEA, Fortin MC, Weiss M, Meade M, Marsolais P, Shemie S, Zaabat S, Dhanani S, Kitto SC, Chasse M;;eng;['*Attitude', 'Cadaver', 'Cohort Studies', '*Decision Making', 'Humans', 'Multicenter Studies as Topic', 'Qualitative Research', '*Research Design', '*Tissue and Organ Procurement'];['*intensive and critical care', '*qualitative research', '*quality in health care'];Competing interests: None declared.;PJT-155997/CIHR/Canada;10.1136/bmjopen-2019-034594
1695;31860656;Article;2019;PloS one;;"""Tremendous financial burden"": Crowdfunding for organ transplantation costs in Canada.";;Online crowdfunding platforms such as GoFundMe are used to raise funds for health-related expenses associated with medical conditions such as organ transplantation. By investigating crowdfunding in Canadian organ transplantation, this study aimed to increase understanding of the motivations and outcomes of organ transplantation crowdfunding. Canadian liver and kidney transplantation campaigns posted to GoFundMe between May 30 & 31 2018 were identified and after exclusion, 258 kidney and 171 liver campaigns were included in study. These campaigns were coded for: worthiness of the campaign recipient, requested financial and non-monetary contributions, how monetary donations would be spent,  and comments on the Canadian health system, among others. Results suggest Canadian organ donors, transplant candidates, recipients, and their families and  caregivers experience significant financial difficulties not addressed by the public health system. Living and medication costs, transportation and relocation  expenses, and income loss were the expenses most commonly highlighted by campaigners. Liver campaigns raised nearly half their goal while kidney campaigns received 11.5% of their requested amount. Findings highlight disease burden and the use of crowdfunding as a response to the extraordinary costs associated with  organ transplantation. Although crowdfunding reduces some financial burden, it does not do so equitably and raises ethical concerns.;;Pol SJ, Snyder J, Anthony SJ;;eng;['Adult', 'Canada', 'Caregivers/economics', 'Child', 'Delivery of Health Care/economics', 'Family', 'Fund Raising/ethics/*methods', '*Health Care Costs', 'Healthcare Financing', 'Humans', 'Kidney Transplantation/*economics', 'Liver Transplantation/*economics', 'Tissue Donors', 'Transplant Recipients'];;The authors have declared that no competing interests exist.;;10.1371/journal.pone.0226686
1696;31851623;Article;2019;The Journal of clinical ethics;;The Ethics of Psychosocial Assessment in Vascularized Composite Allotransplantation: A Call for Transparency of Process to Support the Equitable  Selection of Patients.;;As the field of vascularized composite allotransplantation (VCA) continues to evolve and technological approaches improve, VCA programs must focus on promoting greater consistency in psychosocial assessment across programs to support the equitable selection of patients. Based on a summary of published reports of VCA,  we address the ethical considerations raised by the present heterogeneity of approaches to psychosocial assessment, including weighing risks and benefits, informed consent and the role of decisional capacity, and potential or perceived  bias in the assessment process. We propose transparency of process across the field and encourage VCA programs to work collaboratively to share approaches to psychosocial assessment both pre- and post-transplant to promote health equity.;;Kimberly LL, McQuinn MW, Caplan AL, Levy-Carrick NC;;eng;['Humans', 'Informed Consent', '*Patient Selection', 'Vascularized Composite Allotransplantation/*ethics/psychology'];;;;
1697;31851621;Article;2019;The Journal of clinical ethics;;Ethical Issues Posed by Face Transplants.;;A face transplant is as challenging a surgical procedure as any patient can undergo. In this introduction I present the medical aspects of this surgery, the  profound ethical issues it raises, and optimal interventions that clinicians can  pursue to help these patients and their loved ones. I then discuss how to help other kinds of patients and loved ones who confront similar stresses. I end by presenting a goal that author Sharrona Pearl puts forth after she studied many face transplant patients. The efforts she urges should maximize our capacity to see face transplant patients-and anyone-as they are, as opposed to how they look.;;Howe EG;;eng;['Confidentiality', 'Ethics, Medical', 'Face/*surgery', 'Facial Transplantation/*ethics/psychology', 'Female', 'Humans', 'Informed Consent/*ethics', 'Surgery, Plastic/*ethics'];;;;
1698;31838940;Article;2020;Progress in transplantation (Aliso Viejo, Calif.);;Variation of ApoL1 Testing Practices for Living Kidney Donors.;;INTRODUCTION: Tests exist for ApoL1 genetic variants to determine whether a potential donor's kidneys are at increased risk of kidney failure. Variants of the ApoL1 gene associated with increased risk are primarily found in people with  West African ancestry. Given uncertainty about clinical implications of ApoL1 test results for living kidney donors and recipients and the lack of uniform guidelines for ApoL1 testing, transplant centers across the United States vary in ApoL1 testing practices. RESEARCH QUESTIONS: (1) What approach do transplant centers take to determine whether prospective donors are of West African ancestry? (2)How do transplant centers engage potential donors during the ApoL1 testing process? (3) What do transplant centers identify as concerns and barriers to ApoL1 testing? and (4) What actions do transplant centers take when a potential donor has 2 ApoL1 risk variants? DESIGN: We explored the current practices of transplant centers by surveying nephrologists and transplant surgeons at transplant centers evaluating the majority of black living donors in  the United States. RESULTS: About half of these transplant centers offered ApoL1  testing. Of those who offered ApoL1 testing, only half involved the donor in decision-making about donation when the donor has 2 risk variants. DISCUSSION: Unaddressed differences in the priorities of transplant centers and black living  donors may stigmatize black donors and undermine trust in the health-care and organ donation systems. Variation in transplant center testing practices points to the critical need for further research and community engagement to inform the  development of guidelines for ApoL1 testing.;;McIntosh T, Mohan S, Sawinski D, Iltis A, DuBois JM;;eng;"['African Americans', 'Apolipoprotein L1/*blood', 'Female', 'Humans', 'Kidney Failure, Chronic/*blood', '*Kidney Transplantation', '*Living Donors', 'Male', ""Practice Patterns, Physicians'/*standards"", 'Surveys and Questionnaires', 'United States']";['*ApoL1', '*ethics', '*kidney transplant', '*living organ donors', '*transplant center'];;R01 MD014161/MD/NIMHD NIH HHS/United States;10.1177/1526924819892917
1699;31830396;Article;2019;Giornale italiano di nefrologia : organo ufficiale della Societa italiana di nefrologia;;[Organ donor families should be free to meet their recipients under controlled conditions if both sides wish, Italian National Committee for Bioethics says (Italian translation by A. Scarabelli)].;;"On 27 September 2018 the Italian Committee for Bioethics (ICB) adopted an opinion regarding the possibility of an exception to the anonymity obligation when both parties agree and have signed an appropriate informed consent form. According to  the IBC any contact between the donor's family and recipient must be managed by a third-party body pertaining to the National Health Service, established to guarantee strict control over the expression of consent in order to avoid any risk of inappropriate behaviour. The paper traces how Reg and Maggie Green, on holiday from California, donated the organs of their seven-year old son, Nicholas, to seven Italians after he had been shot in a carjacking on the Salerno-Reggio Calabria highway in 1994. Reluctant as a foreigner to propose a change in Italian law that effectively prevents the two sides from contacting each other, Reg Green held back for 22 years until, at age 87, he began a public  campaign to voice his concern that the law was hurting transplant families rather than helping them. (This is the Italian translation of an article published in the Annali dell'Istituto Superiore di Sanita 2019; 55(1):6-9. https://doi.org/10.4415/ANN_19_01_03).";;Petrini C, Green R, Scarabelli A;;ita;;['ethics', 'healthcare legislation', 'organ donation', 'organ transplantation'];;;
1700;31826898;Article;2019;BMJ open;;Doppler ultrasound values after liver transplantation in children and their association with graft outcomes: a protocol for a systematic review and meta-analysis.;;"INTRODUCTION: Liver graft and patient survival in children have improved substantially over the years; nevertheless, graft-related complications persist as the most important risk factor for mortality and graft loss. Doppler ultrasound evaluation is routinely used after liver transplantation; however, there is no consensus defining normal values, timing or frequency of Doppler ultrasound postoperative evaluation. Identification of patients who require an intervention or change in postoperative management is therefore challenging. METHODS AND ANALYSIS: We will conduct a systematic review and meta-analysis to appraise and synthesise evidence describing Doppler ultrasound measurements and their association with graft complications in children who have received a liver  transplant. We will search multiple databases: Ovid Medline, Embase, Wiley Cochrane Library, Web of Science-Science Citation Index Expanded, trial registry  records and meeting abstracts using a combination of subject headings and keywords for liver transplantation, Doppler ultrasound and paediatric patients. All identified titles and abstracts of studies will be assessed for potential relevance. Selected studies will be retrieved and subjected to a second phase of  screening, both selection phases will be done in duplicate by two independent reviewers, and discrepancies will be documented and resolved by a third reviewer. Data extraction will be done independently by two reviewers using a standardised  data extraction form. Quality of evidence and risk of bias will be assessed, synthesised and pooled for meta-analysis if possible. We will perform a subgroup  analysis if enough data are available. ETHICS AND DISSEMINATION: Strategies to disseminate our review include presenting in liver transplant review sessions, publishing in high-impact peer-reviewed medical journals, and presenting at national and international paediatric radiology and liver transplant meetings, conference presentations, events, courses and plain-language summaries. This knowledge will allow easier identification of patients with a higher risk of developing graft-related complications and could potentially improve patient and  graft outcomes. We wish to disseminate our results to discover potential areas for future research and drive improved future practices and policies. Our target  audience includes researchers, institutions, healthcare professionals, health system decision-makers, policy-makers and research funders community. TRIAL REGISTRATION NUMBER: CRD42019119986.";;Ruiz MM, Alobaidi R, Noga ML, Featherstone R, Shapiro J, Bhargava R;;eng;['Child', 'Female', 'Graft Rejection/*diagnosis', 'Hepatic Artery/diagnostic imaging', 'Hepatic Veins/diagnostic imaging', 'Humans', 'Liver Transplantation/*adverse effects/mortality', 'Male', 'Meta-Analysis as Topic', 'Portal Vein/diagnostic imaging', 'Postoperative Complications/*diagnosis', 'Systematic Reviews as Topic', 'Transplant Recipients', 'Ultrasonography, Doppler/*standards'];['*paediatric hepatology', '*paediatric radiology', '*paediatric transplant surgery', '*ultrasound'];Competing interests: None declared.;;10.1136/bmjopen-2019-033887
1701;31818910;Article;2020;Journal of the American Society of Nephrology : JASN;;Financial Neutrality in Organ Donation.;;;;Capron AM, Delmonico FL, Danovitch GM;;eng;['Humans', 'Motivation', '*Organ Transplantation', 'Tissue and Organ Harvesting', '*Tissue and Organ Procurement'];['*financial neutrality', '*kidney transplantation', '*organ donation'];;;10.1681/ASN.2019080862
1702;31787324;Article;2020;Transplantation proceedings;;Comparison of Graft Outcome Between Donation After Circulatory Death and Living-Donor Kidney Transplantation.;;"BACKGROUND: Donation after cardiac death (DCD) and living-donor (LD) kidney transplantation are the main kidney transplantation types in China. But the outcome of DCD kidney transplantation compared with LD kidney transplantation remains unclear. METHODS: In this study, 325 DCD and 409 LD kidney transplantations were included. We retrospectively compared 3-year graft survival, death-censored graft survival, recipient survival, and graft function.  All kidneys of the DCD group were procured from voluntary donation after the citizens' death by the Organ Procurement Organization (OPO) in the presence of the Red Cross, and the transplantation application was approved by the Organ Transplant Ethics Committee. RESULTS: The graft function at year 3 in the DCD group was superior to that of the LD group (eGFR: 71.14+/-22.28 vs 64.29+/-16.76  mL/min/1.73 m(2); P < .001). After matching donor age, there was no significant difference between the paired DCD and LD group (eGFR: 62.22+/-18.50 vs 66.99+/-17.81 mL/min/1.73 m(2); P = .068). The 3-year graft survival (94.7% vs 97.4%; P = .041) and recipient survival (97.2% vs 99.5%; P = .011) were a little  worse in the total DCD group. However, once the DCD kidney transplantation recipients survived more than 2 months, graft and recipient survival rates were similar between the DCD and LD groups (97.7% vs 97.4%, P = .866 and 99.5% vs 99.0%, P = .466). These results were confirmed in an age-paired groups study. Severe infection was the main cause of graft loss and recipient death in the early stage of DCD transplantation. CONCLUSIONS: Medium- and long-term graft function of DCD kidney transplantation were comparable to LD kidney transplantation. Our results supported the continued use of DCD kidneys.";;Zhang X, Lyu J, Yu X, Wang L, Peng W, Chen J, Wu J;;eng;['Adult', 'China', 'Death', 'Female', 'Glomerular Filtration Rate', 'Graft Survival', 'Humans', 'Kidney Transplantation/methods/*statistics & numerical data', 'Living Donors', 'Male', 'Middle Aged', 'Retrospective Studies', 'Survival Rate', 'Tissue and Organ Procurement/*methods', 'Transplants/*statistics & numerical data'];;;;10.1016/j.transproceed.2019.10.001
1703;31783943;Article;2019;"Soins; la revue de reference infirmiere";;[Legal provisions regarding donation and removal of organs and tissues].;;The activity of human organs and tissues donation and procurement for transplantation is governed by bioethics laws. The scope of application covers the entire activity: from the national organisation to the practice procurement.  They are based on general principles founded on human dignity, protecting donors  and recipients.;;Rolando S;;fre;['*Bioethics', 'Humans', 'Personhood', 'Tissue Donors', '*Tissue and Organ Procurement'];"['bioethics law', 'consentement presume', 'don', 'donation', 'loi de bioethique', 'organ procurement', 'presumed consent', ""prelevement d'organe""]";;;10.1016/j.soin.2019.09.008
1704;31783942;Article;2019;"Soins; la revue de reference infirmiere";;[Ethics of facial transplantation].;;Without revisiting prior experiences, many deviations persist, frequently due to  economic interests and many countries are relocating their trials to countries with less stringent regulations. It was therefore legitimate for facial allotransplantation of composite tissues to be the subject of ethical reflection.;;Devauchelle B;;fre;['*Facial Transplantation/ethics', 'Humans', 'Morals'];['allotransplantation', 'care', 'culture', 'ethics', 'facialtransplant', 'greffe de visage', 'soin', 'ethique'];;;10.1016/j.soin.2019.09.007
1705;31749129;Article;2019;Monash bioethics review;;Ethical issues associated with solid organ transplantation and substance use: a scoping review.;;"While solid organ transplantation for patients with substance use issues has attracted ethical discussion, a typology of the ethics themes has not been articulated in the literature. We conducted a scoping review of peer-reviewed literature on solid organ transplantation and substance use published between January 1997 and April 2016. We aimed to identify and develop a typology of the main ethical themes discussed in this literature and to identify gaps worthy of future research. Seventy articles met inclusion criteria and underwent inductive  content analysis. Four main ethical themes were identified: (1) personal responsibility; (2) utility; (3) moral character; and (4) fairness. Each theme had multiple sub-themes and there was substantial overlap between themes. This scoping review identified a disproportionate emphasis in the literature regarding personal responsibility, which was referenced by each of the other themes, and a  narrow focus on alcohol and liver. We recommend future research further investigate these connections between ethical themes and focus on ethical issues  associated with transplants from organ groups other than liver for patients who use substances other than alcohol.";;Notini L, Vasileva D, Orchanian-Cheff A, Buchman DZ;;eng;['Beneficence', '*Ethics', 'Humans', 'Moral Status', 'Organ Transplantation/*ethics', 'Personal Autonomy', 'Role', 'Social Justice', 'Substance-Related Disorders/*surgery', '*Transplant Recipients'];['Bioethics', 'Organ transplantation', 'Personal responsibility', 'Scoping review', 'Substance use'];;Operational Infrastructure Program/State Government of Victoria;10.1007/s40592-019-00100-1
1706;31742549;Article;2019;AMA journal of ethics;;What Hand Transplantation Teaches Us About Embodiment.;;"While stakeholders in hand transplantation (HTx) recognize the importance of assessing quality of life (QoL), QoL has historically been inadequately defined and measured in such assessment procedures. Current conversations related to QoL  in HTx could be enhanced by a phenomenological account of the lived body-namely,  by illuminating the ways in which humans develop a holistic QoL through meaningful orientation in their interactions with the world and others. This meaningful orientation involves many factors; this essay considers how QoL is shaped by temporality (how past and future inform present satisfaction), embodiment (habituated, generally unconscious, meaningful attunement to the world), and intersubjectivity (how our identity as selves is constructed through  social relationships).";;Bahler B;;eng;['Hand Transplantation/*psychology', 'Humans', 'Perception', 'Personal Satisfaction', 'Psychological Theory', 'Quality of Life/*psychology', '*Self Concept', 'Social Identification', 'Surveys and Questionnaires/*standards'];;;;10.1001/amajethics.2019.996
1707;31742548;Article;2019;AMA journal of ethics;;What Are Good Guidelines for Evaluating Uterus Transplantation?;;Recent advances in uterus transplantation (UTx) suggest it is on a trajectory toward becoming an accepted clinical practice to treat absolute uterine factor infertility (AUFI). Additional uses have been envisioned but not studied. UTx programs thus far have relied largely on ethical frameworks associated with clinical research, surgical innovation, organ transplantation, and assisted reproductive technologies, as reflected in the Revised Montreal Criteria and the  Indianapolis Consensus. This article argues that it is time to develop integrated guidelines that incorporate existing evidence, acknowledge and address tensions among the ethical frameworks that have informed judgments of UTx for AUFI thus far, identify and address ethical questions on which existing frameworks are silent, and anticipate future ethical issues in UTx research.;;Horvat M, Iltis A;;eng;['Female', 'Humans', 'Infertility, Female/surgery', 'Organ Transplantation/ethics/*legislation & jurisprudence', '*Practice Guidelines as Topic', 'Reproductive Techniques, Assisted/ethics/*legislation & jurisprudence', 'Uterus/*transplantation'];;;;10.1001/amajethics.2019.988
1708;31742547;Article;2019;AMA journal of ethics;;How to Integrate Lived Experience Into Quality-of-Life Assessment in Patients Considering Facial Transplantation.;;Facial transplantation has gained increasing acceptance as a treatment option to  improve quality of life (QoL) for persons suffering from severe facial disfigurement. Despite its growth, the field has yet to establish a consistent approach to assessing QoL in face transplant candidates and recipients that includes integration of meaningful patient-reported outcomes. The published literature suggests that face transplant programs currently use a wide variety of assessment tools and strategies. Moreover, confusion remains as to how best to weigh patients' lived experiences and incorporate them into QoL assessments. Qualitative research can illuminate the dimensions of QoL that are meaningful to  face transplant candidates and recipients. Coupled with collaboration and data sharing across face transplant programs, qualitative research will help to bring  conceptual clarity and transparency to the assessment process.;;Kimberly LL, Alfonso AR, Ramly EP, Kantar RS, Caplan AL, Rodriguez ED;;eng;['Decision Making/*ethics', 'Facial Transplantation/*psychology', 'Humans', '*Life Change Events', '*Patient Reported Outcome Measures', 'Quality of Life/*psychology', 'Surveys and Questionnaires/*standards'];;;;10.1001/amajethics.2019.980
1709;31742546;Article;2019;AMA journal of ethics;;Why Quality-of-Life Data Collection and Use Should Be Standardized When Evaluating Candidates for Hand Transplantation.;;This article argues for 3 mutually reinforcing interventions in the field of hand transplantation (HTx): (1) collection of qualitative data about hand transplant recipients' subjective quality of life (QoL) outcomes, (2) multicenter standardization of data collection, and (3) use of data to develop evidence-based, standardized protocols for HTx candidate evaluation and information disclosure. These interventions are needed to improve candidate evaluation and informed consent processes in HTx, wherein the highly personal nature of desired outcomes justifies holding a candidate's consent to a standard  approaching authenticity rather than the usual minimal standard of being informed and voluntary.;;Kumnig M, Massey EK, Parker LS;;eng;['Data Collection/*standards', 'Disclosure/standards', 'Hand Transplantation/*psychology', 'Humans', 'Informed Consent/standards', 'Patient Outcome Assessment', 'Patient Selection/*ethics', '*Qualitative Research', 'Quality of Life/*psychology'];;;;10.1001/amajethics.2019.974
1710;31742545;Article;2019;AMA journal of ethics;;What's Missing in Our Thinking About Quality of Life in VCA?;;Drawing on the principles of respect for autonomy and beneficence, many scholars  have argued that despite significant drawbacks of immunosuppression and surgery,  vascularized composite allotransplantation (VCA), such as hand and face transplantation, has the potential to enhance the lives of patients who meet appropriate criteria and are well supported. This article provides a brief overview of the literature on VCA with a focus on hand transplantation (HTx) and  offers a critique of the lack of empirical data on HTx patients' perspectives.;;Herrington E;;eng;['*Empirical Research', 'Hand Transplantation/*psychology', 'Humans', 'Quality of Life/*psychology'];;;;10.1001/amajethics.2019.968
1711;31742544;Article;2019;AMA journal of ethics;;How to Help Patients Considering VCA.;;Patients who might benefit from some form of vascularized composite allotransplantation (VCA) can be expected to have prior long-standing relationships with one or more primary care professionals or specialists who are  well-positioned to help patients make well-informed decisions about whether and when to pursue VCA. Helping patients decide requires becoming familiar with VCA,  its various forms, eligibility criteria, prior and possible outcomes, and potential risks and benefits. This article shares key points for helping patients.;;Benedict JL, Barth RN;;eng;['*Decision Making', 'Humans', 'Medication Adherence', 'Patient Selection', 'Risk Assessment', 'Treatment Outcome', '*Vascularized Composite Allotransplantation'];;;;10.1001/amajethics.2019.960
1712;31742542;Article;2019;AMA journal of ethics;;Should a Caregiver's QoL Be Considered in Decisions About Whether a Patient Has an Experimental Double-Hand Transplant?;;A goal of hand and upper extremity transplantation is to return motor and sensory function to an amputee. Given the integral roles of one's hands in activities of  daily living and social interaction, however, restoring psychosocial well-being should also be a priority. Based on the authors' experience, double-hand transplantation success depends significantly on strong social support, physical  rehabilitation, medication adherence, and social integration. Because caregiving  is demanding, tasks should be distributed among members of a patient's family and social network. This article analyzes how to respond to an overwhelmed caregiver  by drawing on solid organ transplant literature about caregiver fatigue.;;Dorante MI, Devine E, Talbot SG;;eng;['Caregivers/*psychology', 'Clinical Decision-Making/ethics', '*Cost of Illness', 'Hand Transplantation/*rehabilitation', 'Humans', 'Psychosocial Support Systems', '*Quality of Life', '*Role', 'Stress, Psychological', 'Therapies, Investigational/ethics'];;;;10.1001/amajethics.2019.943
1713;31742541;Article;2019;AMA journal of ethics;;In Experimental Hand Transplantation, Whose Views About Outcomes Should Matter Most?;;Consent to any experimental procedure, even when offered as therapeutic, involves extensive discussion between patient-subjects and clinician-researchers. Decision making should be shared with a focus on potential risks and benefits of enrolling in a protocol. Just as patients who underwent nonexperimental interventions might experience regret or reconsider autonomously made choices, patient-subjects who are undergoing or who have undergone experimental therapies should be afforded latitude to reconsider their decisions. Although clinician-researchers tend to be deeply invested in gathering data about patient-subjects' experiences, they are obligated to express respect for patient-subjects' fundamental right to stop being enrolled in research.;;DiMartini A, Dew MA;;eng;['Decision Making/*ethics', 'Hand Transplantation/*ethics/*psychology', 'Humans', 'Informed Consent/*ethics/*psychology', 'Male', 'Outcome Assessment, Health Care/ethics', 'Personal Autonomy', 'Professional-Patient Relations/ethics', 'Researcher-Subject Relations/ethics', 'Respect', 'Risk Assessment', 'Therapies, Investigational/ethics/psychology', 'Treatment Outcome', 'Uncertainty'];;;;10.1001/amajethics.2019.936
1714;31732828;Article;2019;Theoretical medicine and bioethics;;When is somebody just some body? Ethics as first philosophy and the brain death debate.;;I, along with others, have been critical of the social construction of brain death and the various social factors that led to redefining death from cardiopulmonary failure to irreversible loss of brain functioning, or brain death. Yet this does not mean that brain death is not the best threshold to permit organ harvesting-or, as people today prefer to call it, organ procurement. Here I defend whole-brain death as a morally legitimate line that, once crossed,  is grounds for families to give permission for organ donation. I do so in five moves. First, I make the case that whole-brain death is a social construction that transformed one thing, coma depasse, into another thing, brain death, as a result of social pressures. Second, I explore the way that the 1981 President's Commission tried to establish the epistemological certainty of brain death, hoping to avoid making arcane metaphysical claims and yet still utilizing metaphysical claims about human beings. Third, I explore the moral meaning of the social construction of a definition that cannot offer metaphysical certainty about the point at which somebody becomes just some body. Fourth, I describe how  two moral communities-Jewish and Catholic-actually ground their metaphysical positions with regard to brain death in the normativity of prior social relations. Finally, I conclude with a reflection on the aesthetic-moral enterprise of the metaphysical-epistemological apparatus of brain death, concluding that only such an aesthetic-moral approach is sufficiently strong to stave off the utility-maximizing tendencies of late-modern Western cultures.;;Bishop JP;;eng;['*Brain Death', 'Ethics, Medical', 'Humans', 'Organ Transplantation/*ethics', 'Tissue and Organ Procurement/*ethics'];['Brain death', 'Definition of death', 'Ethics', 'Metaphysics', 'Organ donation'];;;10.1007/s11017-019-09508-6
1715;31732199;Article;2019;Transplantation proceedings;;Donors After Circulatory Death: Theme of Present or a Future? The Research in West Poland.;;The most urgent issue in transplantology nowadays is to increase the number of donors as replacement of lungs, heart, and liver in end-stage disease remains the only available method to save patients. Donors after brain death (DBD), these after irreversible cessation of brain function, represent 95% of all donors. On the contrary, donors after circulatory death (DCD), namely donors after irreversible detention of circulation, a group of great potential, is totally unused. The survey was done among 500 people from the medical staff of the intensive care unit and intensive cardiological care where the probability of receiving anonymous donation after circulatory death is the highest, yet only 368 people had completed the survey and their cases were taken into consideration as  far as the study was concerned. The survey was conducted in the form of a self-projected questionnaire based on the Hospital Attitude Survey. The study showed that 98.4% of respondents accept the transplant. As many as 93.1% of people did not know the Maastricht classification, and 57.5% claimed that in Poland there is permission to take organs from people with a nonbeating heart. Ninety percent of respondents expressed their willingness to participate in training, and 70% of them were interested in the subject of the training presented in the questionnaire. At a time of such immense need for organs and such a huge disparity in the number of donors and recipients, DCD type of transplantation may be an alternative for patients whose waiting time for donation from a DBD would total a few years.;;Skwirczynska E, Wroblewski O, Serwin N, Fenc A, Ostrowski M;;eng;['*Attitude of Health Personnel', 'Brain Death', 'Cardiovascular System', 'Clinical Competence', 'Female', 'Humans', 'Male', 'Medical Staff, Hospital', 'Nursing Staff, Hospital', 'Poland', 'Surveys and Questionnaires', '*Tissue Donors', '*Tissue and Organ Procurement/legislation & jurisprudence/trends'];;;;10.1016/j.transproceed.2019.08.026
1716;31728320;Article;2019;Translational pediatrics;;Ethical issues in access, listing and regulation of pediatric heart transplantation.;;Organ scarcity often drives ethical discussion in pediatric heart transplantation. There are questions about autonomy and equity in the referral patterns. There are questions about beneficence in how referral centers are established and operate. There are questions about fairness in how patients are listed and evaluated for listing exceptions. Finally, there are questions about beneficence, maleficence, and justice when it comes to the regulatory oversight of transplantation. This review will serve as a brief review of some of the more  pressing ethical matters in pediatric heart transplantation and, where possible,  offer potential solutions.;;Bearl DW;;eng;;['Ethics', 'heart transplant', 'pediatrics', 'regulation'];Conflicts of Interest: The author has no conflicts of interest to declare.;;10.21037/tp.2019.08.01
1717;31722695;Article;2019;BMC medical ethics;;Analysis of official deceased organ donation data casts doubt on the credibility  of China's organ transplant reform.;;BACKGROUND: Since 2010 the People's Republic of China has been engaged in an effort to reform its system of organ transplantation by developing a voluntary organ donation and allocation infrastructure. This has required a shift in the procurement of organs sourced from China's prison and security apparatus to hospital-based voluntary donors declared dead by neurological and/or circulatory  criteria. Chinese officials announced that from January 1, 2015, hospital-based donors would be the sole source of organs. This paper examines the availability,  transparency, integrity, and consistency of China's official transplant data. METHODS: Forensic statistical methods were used to examine key deceased organ donation datasets from 2010 to 2018. Two central-level datasets - published by the China Organ Transplant Response System (COTRS) and the Red Cross Society of China - are tested for evidence of manipulation, including conformance to simple  mathematical formulae, arbitrary internal ratios, the presence of anomalous data  artefacts, and cross-consistency. Provincial-level data in five regions are tested for coherence, consistency, and plausibility, and individual hospital data in those provinces are examined for consistency with provincial-level data. RESULTS: COTRS data conforms almost precisely to a mathematical formula (which first appeared to be a general quadratic, but with further confirmatory data was  discovered to be a simpler one-parameter quadratic) while Central Red Cross data  mirrors it, albeit imperfectly. The analysis of both datasets suggests human-directed data manufacture and manipulation. Contradictory, implausible, or  anomalous data artefacts were found in five provincial datasets, suggesting that  these data may have been manipulated to enforce conformity with central quotas. A number of the distinctive features of China's current organ procurement and allocation system are discussed, including apparent misclassification of nonvoluntary donors as voluntary. CONCLUSION: A variety of evidence points to what the authors believe can only be plausibly explained by systematic falsification and manipulation of official organ transplant datasets in China. Some apparently nonvoluntary donors also appear to be misclassified as voluntary. This takes place alongside genuine voluntary organ transplant activity, which is  often incentivized by large cash payments. These findings are relevant for international interactions with China's organ transplantation system.;;Robertson MP, Hinde RL, Lavee J;;eng;['China', 'Humans', 'Models, Statistical', 'Organ Transplantation/*ethics', 'Tissue and Organ Procurement/*ethics/*organization & administration/standards'];['*Data falsification', '*Organ donation', '*Organ transplantation', '*Organ transplantation in China', '*Statistical forensics', '*Transplant ethics'];;;10.1186/s12910-019-0406-6
